C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.3000000000000005,3.5084799999999983,0.0030170000000000006,0.0,0.14424999999999996,105.0,8.9,60.0,79.13899999999994,19.708000000000002,560.3957857142855,5.765,63.6,900.0,30.0,300.0,80.0,1500.0
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.3000000000000005,3.5084799999999983,0.0030170000000000006,0.0,0.14424999999999996,105.0,8.9,60.0,79.13899999999994,19.708000000000002,560.3957857142855,5.765,63.6,900.0,30.0,350.0,100.0,1330.0
3.26,2.6,0.018,0.016,0.056,0.375,0.0,0.0,0.0,0.3000000000000005,3.5084799999999983,0.0030170000000000006,0.0,0.14424999999999996,105.0,8.9,60.0,79.13899999999994,19.708000000000002,560.3957857142855,5.765,63.6,900.0,30.0,400.0,30.0,1000.0
3.565,2.85,0.0235,0.0295,0.048,0.615,0.044,0.525,0.33,0.3000000000000005,3.507949999999998,0.004398000000000006,0.0,0.13966,98.0,8.3,70.0,78.38099999999991,23.374000000000002,475.0950000000001,26.06199999999999,62.85,900.0,30.0,300.0,30.0,1340.0
3.565,2.85,0.0235,0.0295,0.048,0.615,0.044,0.525,0.33,0.3000000000000005,3.507949999999998,0.004398000000000006,0.0,0.13966,98.0,8.3,70.0,78.38099999999991,23.374000000000002,475.0950000000001,26.06199999999999,62.85,900.0,30.0,400.0,65.0,840.0
3.39,2.56,0.0,0.0,0.04,0.37,0.0,0.29,0.25,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,104.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,870.0,120.0,375.0,120.0,930.0
3.52,2.64,0.0,0.0,0.04,0.67,0.0,0.25,0.25,0.12274999999999997,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,102.0,10.695,80.302,94.376,10.66,730.98,4.377699999999997,10.0,870.0,120.0,375.0,120.0,900.0
3.48,2.51,0.0,0.0,0.04,0.56,0.0,0.31,0.15,0.12224999999999994,0.31867,0.007360000000000011,0.034800000000000025,0.010250000000000007,130.0,10.695,80.302,94.376,10.66,729.99,4.384999999999998,10.0,870.0,120.0,375.0,120.0,1154.0
3.5,2.32,0.0,0.0,0.04,0.59,0.0,0.29,0.33,0.11964999999999992,0.3183400000000001,0.003952000000000002,0.034800000000000025,0.009270000000000007,230.0,12.27,80.86700000000002,95.196,10.86,547.9044999999994,7.5819999999999945,10.0,870.0,120.0,375.0,120.0,1161.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.1196299999999999,0.31824000000000024,0.003640000000000002,0.034800000000000025,0.009200000000000007,337.0,12.27,80.99700000000001,95.196,10.85,560.1829999999993,7.5689999999999955,3.27,900.0,60.0,435.0,60.0,1024.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.1196299999999999,0.31824000000000024,0.003640000000000002,0.034800000000000025,0.009200000000000007,337.0,12.27,80.99700000000001,95.196,10.85,560.1829999999993,7.5689999999999955,3.27,900.0,60.0,409.0,60.0,1025.0
3.6,3.2,0.013,0.015,0.06,0.24,0.68,0.78,0.31,0.1196299999999999,0.31824000000000024,0.003640000000000002,0.034800000000000025,0.009200000000000007,337.0,12.27,80.99700000000001,95.196,10.85,560.1829999999993,7.5689999999999955,3.27,900.0,60.0,381.0,60.0,1040.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.29820000000000046,3.508829999999998,0.0023860000000000005,0.0,0.14461000000000002,480.0,12.5,63.45599999999999,96.92,10.18,568.4273571428566,7.618299999999994,24.39,900.0,60.0,430.0,60.0,1123.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.29820000000000046,3.508829999999998,0.0023860000000000005,0.0,0.14461000000000002,480.0,12.5,63.45599999999999,96.92,10.18,568.4273571428566,7.618299999999994,24.39,900.0,60.0,408.0,60.0,1100.0
3.6,3.58,0.01,0.014,0.054,0.24,0.65,0.68,0.32,0.29820000000000046,3.508829999999998,0.0023860000000000005,0.0,0.14461000000000002,480.0,12.5,63.45599999999999,96.92,10.18,568.4273571428566,7.618299999999994,24.39,900.0,60.0,380.0,60.0,1125.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,970.0,60.0,440.0,60.0,925.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,970.0,60.0,410.0,60.0,965.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,970.0,60.0,370.0,60.0,1090.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,970.0,60.0,340.0,60.0,1250.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,900.0,60.0,454.0,60.0,990.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,900.0,60.0,415.0,60.0,1025.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,900.0,60.0,375.0,60.0,1040.0
3.66,2.69,0.005,0.012,0.047,0.2,0.61,0.59,0.28,0.29820000000000046,3.508869999999998,0.0023860000000000005,0.0,0.14461000000000002,400.0,12.5,63.445999999999984,97.46,10.18,566.9950571428566,7.618299999999994,24.39,900.0,60.0,360.0,60.0,1190.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1191.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1140.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,920.0,120.0,320.0,120.0,1282.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,920.0,120.0,320.0,120.0,1260.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,920.0,120.0,320.0,120.0,1204.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,920.0,120.0,320.0,120.0,1187.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,900.0,120.0,340.0,120.0,1096.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,900.0,120.0,340.0,120.0,1034.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,120.0,340.0,120.0,1026.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,120.0,340.0,120.0,1062.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,900.0,120.0,340.0,120.0,1091.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,900.0,120.0,340.0,120.0,1091.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,880.0,120.0,360.0,120.0,951.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,880.0,120.0,360.0,120.0,915.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,880.0,120.0,360.0,120.0,931.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,880.0,120.0,360.0,120.0,1052.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,880.0,120.0,360.0,120.0,1003.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,880.0,120.0,360.0,120.0,937.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,860.0,120.0,380.0,120.0,862.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,860.0,120.0,380.0,120.0,852.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,860.0,120.0,380.0,120.0,860.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,860.0,120.0,380.0,120.0,825.0
3.6,2.66,0.01,0.05,0.085,0.13,0.52,0.52,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,860.0,120.0,380.0,120.0,992.0
3.2,2.5,0.015,0.04,0.085,0.15,0.97,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,860.0,120.0,380.0,120.0,928.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1231.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,920.0,120.0,320.0,120.0,1091.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,920.0,120.0,320.0,120.0,1230.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,900.0,120.0,340.0,120.0,1003.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,120.0,340.0,120.0,971.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,900.0,120.0,340.0,120.0,1104.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,880.0,120.0,360.0,120.0,883.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,880.0,120.0,360.0,120.0,1023.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,880.0,120.0,360.0,120.0,986.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,860.0,120.0,380.0,120.0,868.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,860.0,120.0,380.0,120.0,921.0
3.5,2.35,0.015,0.035,0.065,0.13,1.0,0.95,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,860.0,120.0,380.0,120.0,933.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1191.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,920.0,120.0,320.0,120.0,1130.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,920.0,120.0,320.0,120.0,1087.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,900.0,120.0,340.0,120.0,1046.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,120.0,340.0,120.0,868.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,900.0,120.0,340.0,120.0,1065.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,880.0,120.0,360.0,120.0,914.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,880.0,120.0,360.0,120.0,1091.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,880.0,120.0,360.0,120.0,946.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,860.0,120.0,380.0,120.0,883.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,860.0,120.0,380.0,120.0,935.0
3.55,2.3,0.015,0.035,0.06,0.13,1.45,0.6,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,860.0,120.0,380.0,120.0,930.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1078.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,920.0,120.0,320.0,120.0,1263.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,920.0,120.0,320.0,120.0,1204.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,900.0,120.0,340.0,120.0,1068.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,900.0,120.0,340.0,120.0,945.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,900.0,120.0,340.0,120.0,1065.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,880.0,120.0,360.0,120.0,903.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,880.0,120.0,360.0,120.0,836.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,880.0,120.0,360.0,120.0,1003.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,860.0,120.0,380.0,120.0,868.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.011800000000000007,0.014619999999999984,0.0033840000000000025,0.015240000000000009,0.0026600000000000018,150.0,12.419299999999998,99.9,81.99499999999996,15.234000000000002,594.7316166666665,6.861200000000009,25.0,860.0,120.0,380.0,120.0,1013.0
3.6,2.4,0.01,0.035,0.058,0.19,0.98,0.22,0.15,0.005530000000000002,0.00021,0.012306000000000004,0.0,0.0,100.0,8.975199999999989,92.848,79.10899999999992,19.741,768.8969999999999,4.142000000000001,50.0,860.0,120.0,380.0,120.0,961.0
3.3,2.2,0.012,0.02,0.055,0.1,1.49,1.03,0.15,0.02110000000000001,0.016719999999999992,0.001358000000000001,0.034800000000000025,0.0023300000000000013,275.0,12.4453,98.19399999999997,90.647,10.73,567.7471999999999,7.7093,12.5,920.0,120.0,320.0,120.0,1216.0
